2026-01-29 18:44:55 [INFO] app: Logging configuration initialized
2026-01-29 18:45:03 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/notifications/
2026-01-29 18:45:03 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:03 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/projects/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:03 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:03 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/transactions/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:03 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:04 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/notifications/
2026-01-29 18:45:04 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:04 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/projects/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:04 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:04 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/transactions/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:04 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:05 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/notifications/
2026-01-29 18:45:05 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:05 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/projects/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:05 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:05 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/transactions/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:05 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:06 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/notifications/
2026-01-29 18:45:06 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:07 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/projects/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:07 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:07 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/transactions/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:07 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:07 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/notifications/
2026-01-29 18:45:07 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:07 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/projects/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:07 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:08 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/transactions/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:08 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:08 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/notifications/
2026-01-29 18:45:08 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:08 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/projects/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:08 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:09 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/transactions/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:09 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:09 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/notifications/
2026-01-29 18:45:09 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:09 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/projects/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:09 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:10 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/transactions/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:10 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:10 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/notifications/
2026-01-29 18:45:10 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:11 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/projects/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:11 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:11 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/transactions/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:11 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:12 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/notifications/
2026-01-29 18:45:12 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:12 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/projects/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:12 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:12 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/transactions/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:12 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:13 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/projects/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:13 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:13 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/notifications/
2026-01-29 18:45:13 [WARNING] app.api.deps: No Authorization header found.
2026-01-29 18:45:13 [ERROR] app.api.deps: Missing credentials. URL: http://localhost:8000/api/v1/transactions/?organization_id=4384a92c-df41-444b-b34d-6c80e7820486
2026-01-29 18:45:13 [WARNING] app.api.deps: No Authorization header found.
